lat,lon,NDVI
16.1551400596,108.2480162465,0.0705917394757744
16.1551400596,108.2482991338,0.0724136226582966
16.1551400596,108.2485820211,0.0892259971889691
16.1551400596,108.2488649084,0.0935068609421417
16.1551400596,108.2491477958,0.0954259415797877
16.1551400596,108.2494306831,0.0853594459039885
16.1551400596,108.2497135704,0.0491500179754506
16.1551400596,108.2499964577,0.0217426843223802
16.1551400596,108.2502793451,0.0182099961255327
16.1551400596,108.2505622324,0.0178363060510085
16.1551400596,108.2508451197,0.0178003459628368
16.1551400596,108.251128007,0.0162397455215134
16.1551400596,108.2514108944,0.0163916146297948
16.1551400596,108.2516937817,0.0165104863900044
16.1551400596,108.251976669,0.015594432955117
16.1551400596,108.2522595563,0.0161750713606089
16.1551400596,108.2525424437,0.0159050179211469
16.1551400596,108.252825331,0.0158836689038031
16.1551400596,108.2531082183,0.015327813828597
16.1551400596,108.2533911056,0.0145040722972219
16.1551400596,108.253673993,0.0159658196536991
16.1551400596,108.2539568803,0.0165256402975751
16.1551400596,108.2542397676,0.0184548372306281
16.1551400596,108.2545226549,0.0184569528831823
16.1548746823,108.2474504718,0.1162877376071561
16.1548746823,108.2477333591,0.1653191584401661
16.1548746823,108.2480162465,0.2271239799511205
16.1548746823,108.2482991338,0.2193177526958419
16.1548746823,108.2485820211,0.2220385219475903
16.1548746823,108.2488649084,0.1762057609737796
16.1548746823,108.2491477958,0.1725035590807402
16.1548746823,108.2494306831,0.1595150411718459
16.1548746823,108.2497135704,0.1041834632267311
16.1548746823,108.2499964577,0.0580964153275649
16.1548746823,108.2502793451,0.0304248902058309
16.1548746823,108.2505622324,0.0212998361551065
16.1548746823,108.2508451197,0.0173686254924809
16.1548746823,108.251128007,0.0212648439657553
16.1548746823,108.2514108944,0.0191089878902344
16.1548746823,108.2516937817,0.0204058938003892
16.1548746823,108.251976669,0.0206305955624756
16.1548746823,108.2522595563,0.0205265506470325
16.1548746823,108.2525424437,0.0201462135163792
16.1548746823,108.252825331,0.0194739787353105
16.1548746823,108.2531082183,0.018713581353653
16.1548746823,108.2533911056,0.0169396768602895
16.1548746823,108.253673993,0.0171165609742409
16.1548746823,108.2539568803,0.0184547660703199
16.1548746823,108.2542397676,0.0191458026509572
16.1548746823,108.2545226549,0.0180190389845874
16.1548746823,108.2548055423,0.0156152404747033
16.1548746823,108.2550884296,0.0163393111300882
16.1548746823,108.2553713169,0.0171715442980204
16.1548746823,108.2556542042,0.0178817056396148
16.1546093049,108.2471675845,0.2257551669316375
16.1546093049,108.2474504718,0.2586082927218982
16.1546093049,108.2477333591,0.3040931104514919
16.1546093049,108.2480162465,0.3023219266884061
16.1546093049,108.2482991338,0.2939729397293973
16.1546093049,108.2485820211,0.3069345481446871
16.1546093049,108.2488649084,0.2838058778960801
16.1546093049,108.2491477958,0.2888342048600431
16.1546093049,108.2494306831,0.2595190380761523
16.1546093049,108.2497135704,0.1977091039255459
16.1546093049,108.2499964577,0.1501657176850514
16.1546093049,108.2502793451,0.1066282420749279
16.1546093049,108.2505622324,0.0672729050552459
16.1546093049,108.2508451197,0.0576628156630201
16.1546093049,108.251128007,0.0452024693941613
16.1546093049,108.2514108944,0.0250931404777558
16.1546093049,108.2516937817,0.0247943011762107
16.1546093049,108.251976669,0.0234986945169712
16.1546093049,108.2522595563,0.0234475076580339
16.1546093049,108.2525424437,0.0212075429466733
16.1546093049,108.252825331,0.0209954649795644
16.1546093049,108.2531082183,0.0211243992399687
16.1546093049,108.2533911056,0.0207575672802551
16.1546093049,108.253673993,0.0183022681338423
16.1546093049,108.2539568803,0.0185923720721226
16.1546093049,108.2542397676,0.019141173168678
16.1546093049,108.2545226549,0.0187345748261162
16.1546093049,108.2548055423,0.0172820109976433
16.1546093049,108.2550884296,0.0166825815873729
16.1546093049,108.2553713169,0.0165671137157669
16.1546093049,108.2556542042,0.0169127213077662
16.1546093049,108.2559370916,0.0158856235107227
16.1546093049,108.2562199789,0.0175217590471827
16.1546093049,108.2565028662,0.0180367672563302
16.1546093049,108.2567857535,0.0197707065980346
16.1543439276,108.2466018098,0.2928676300131365
16.1543439276,108.2468846972,0.3051049894047389
16.1543439276,108.2471675845,0.3196637121010385
16.1543439276,108.2474504718,0.3276977744529643
16.1543439276,108.2477333591,0.3330827632864767
16.1543439276,108.2480162465,0.3298922119325945
16.1543439276,108.2482991338,0.3226676946800308
16.1543439276,108.2485820211,0.3148370597124811
16.1543439276,108.2488649084,0.3233185908189721
16.1543439276,108.2491477958,0.3301307116523293
16.1543439276,108.2494306831,0.3173207036535859
16.1543439276,108.2497135704,0.2900370678568726
16.1543439276,108.2499964577,0.2356812661599937
16.1543439276,108.2502793451,0.2176785152563699
16.1543439276,108.2505622324,0.1790051572117784
16.1543439276,108.2508451197,0.1442728327827872
16.1543439276,108.251128007,0.0983073539256
16.1543439276,108.2514108944,0.0666802402524687
16.1543439276,108.2516937817,0.0491837588949351
16.1543439276,108.251976669,0.0425847457627118
16.1543439276,108.2522595563,0.0437809895558603
16.1543439276,108.2525424437,0.0463332632906072
16.1543439276,108.252825331,0.0441052631578947
16.1543439276,108.2531082183,0.0372611464968152
16.1543439276,108.2533911056,0.0355869993084738
16.1543439276,108.253673993,0.0347177848775292
16.1543439276,108.2539568803,0.0267158992180712
16.1543439276,108.2542397676,0.0214033539276257
16.1543439276,108.2545226549,0.0212884219887721
16.1543439276,108.2548055423,0.0197063585105789
16.1543439276,108.2550884296,0.0189355742296918
16.1543439276,108.2553713169,0.0187640449438202
16.1543439276,108.2556542042,0.0188594268986094
16.1543439276,108.2559370916,0.0181325199118793
16.1543439276,108.2562199789,0.0189215296323654
16.1543439276,108.2565028662,0.0195629790641803
16.1543439276,108.2567857535,0.0197683130655293
16.1543439276,108.2570686409,0.0190201729106628
16.1543439276,108.2573515282,0.0175844516427579
16.1543439276,108.2576344155,0.0166232261801332
16.1543439276,108.2579173028,0.0169194865810968
16.1540785502,108.2460360352,0.3282609514482654
16.1540785502,108.2463189225,0.3190251275269223
16.1540785502,108.2466018098,0.3196291511513033
16.1540785502,108.2468846972,0.3278133232969514
16.1540785502,108.2471675845,0.3299496202722009
16.1540785502,108.2474504718,0.3325878713332588
16.1540785502,108.2477333591,0.3431368926658045
16.1540785502,108.2480162465,0.3451967806246769
16.1540785502,108.2482991338,0.3345099511828764
16.1540785502,108.2485820211,0.3281279468899702
16.1540785502,108.2488649084,0.3316918485357209
16.1540785502,108.2491477958,0.336264548309625
16.1540785502,108.2494306831,0.343543740655654
16.1540785502,108.2497135704,0.3315351930537594
16.1540785502,108.2499964577,0.3066777208320771
16.1540785502,108.2502793451,0.3155354449472096
16.1540785502,108.2505622324,0.3101573567135036
16.1540785502,108.2508451197,0.2629996750081248
16.1540785502,108.251128007,0.2226565819665165
16.1540785502,108.2514108944,0.183872396987151
16.1540785502,108.2516937817,0.1538771670474398
16.1540785502,108.251976669,0.1322366055375764
16.1540785502,108.2522595563,0.1228976834851987
16.1540785502,108.2525424437,0.1077513574237034
16.1540785502,108.252825331,0.102105755732335
16.1540785502,108.2531082183,0.1132049327975613
16.1540785502,108.2533911056,0.1048990016252612
16.1540785502,108.253673993,0.0967863360466757
16.1540785502,108.2539568803,0.0764349863334634
16.1540785502,108.2542397676,0.0540775162130419
16.1540785502,108.2545226549,0.0278802343241484
16.1540785502,108.2548055423,0.0235189704903483
16.1540785502,108.2550884296,0.0222793009101569
16.1540785502,108.2553713169,0.0218863699972012
16.1540785502,108.2556542042,0.0206896551724137
16.1540785502,108.2559370916,0.0197863968521641
16.1540785502,108.2562199789,0.020056338028169
16.1540785502,108.2565028662,0.0209607976433265
16.1540785502,108.2567857535,0.0203594176524112
16.1540785502,108.2570686409,0.0213946117274167
16.1540785502,108.2573515282,0.0170702659785629
16.1540785502,108.2576344155,0.0171032445025285
16.1540785502,108.2579173028,0.0175902506323292
16.1540785502,108.2582001902,0.0167623687721129
16.1540785502,108.2584830775,0.0177230046948356
16.1540785502,108.2587659648,0.0172769620850286
16.1538131729,108.2457531479,0.3178953879460316
16.1538131729,108.2460360352,0.3278750952018279
16.1538131729,108.2463189225,0.3334089191232048
16.1538131729,108.2466018098,0.3363084077101927
16.1538131729,108.2468846972,0.3295321527017332
16.1538131729,108.2471675845,0.3314562450726433
16.1538131729,108.2474504718,0.3075953717493412
16.1538131729,108.2477333591,0.321393633832493
16.1538131729,108.2480162465,0.3529646129885182
16.1538131729,108.2482991338,0.3410741273176306
16.1538131729,108.2485820211,0.326809439572434
16.1538131729,108.2488649084,0.329204134174098
16.1538131729,108.2491477958,0.3347612541083496
16.1538131729,108.2494306831,0.3470175055500964
16.1538131729,108.2497135704,0.3554781484540525
16.1538131729,108.2499964577,0.3549659376120473
16.1538131729,108.2502793451,0.3515393344803602
16.1538131729,108.2505622324,0.3421201280361514
16.1538131729,108.2508451197,0.331869148075367
16.1538131729,108.251128007,0.3211023438411008
16.1538131729,108.2514108944,0.2879479616985172
16.1538131729,108.2516937817,0.2869834219084635
16.1538131729,108.251976669,0.2791854680087932
16.1538131729,108.2522595563,0.2749787825013502
16.1538131729,108.2525424437,0.2206072216900587
16.1538131729,108.252825331,0.1798597404778902
16.1538131729,108.2531082183,0.2076346623607833
16.1538131729,108.2533911056,0.1946072684642438
16.1538131729,108.253673993,0.1982559845721712
16.1538131729,108.2539568803,0.1969805591869438
16.1538131729,108.2542397676,0.1471904080171796
16.1538131729,108.2545226549,0.0681063945713012
16.1538131729,108.2548055423,0.0363918131780046
16.1538131729,108.2550884296,0.0234960839860023
16.1538131729,108.2553713169,0.0226638383387294
16.1538131729,108.2556542042,0.0233777827372649
16.1538131729,108.2559370916,0.0245692051139521
16.1538131729,108.2562199789,0.0216600436559019
16.1538131729,108.2565028662,0.0201787420605924
16.1538131729,108.2567857535,0.0201372482843964
16.1538131729,108.2570686409,0.01913258149582
16.1538131729,108.2573515282,0.0170839634795272
16.1538131729,108.2576344155,0.0175085305140683
16.1538131729,108.2579173028,0.01661468670258
16.1538131729,108.2582001902,0.0173065902578796
16.1538131729,108.2584830775,0.0167266813799512
16.1538131729,108.2587659648,0.0160914179104477
16.1538131729,108.2590488521,0.0150983146067415
16.1535477955,108.2451873732,0.3128544423440453
16.1535477955,108.2454702605,0.318754141815772
16.1535477955,108.2457531479,0.3099980510621711
16.1535477955,108.2460360352,0.3306944130287265
16.1535477955,108.2463189225,0.3487313186207909
16.1535477955,108.2466018098,0.3374361269628138
16.1535477955,108.2468846972,0.3403215578020666
16.1535477955,108.2471675845,0.3103192554414327
16.1535477955,108.2474504718,0.2462300076161462
16.1535477955,108.2477333591,0.2383975227404683
16.1535477955,108.2480162465,0.294524929444967
16.1535477955,108.2482991338,0.3288879010150404
16.1535477955,108.2485820211,0.3024192017014165
16.1535477955,108.2488649084,0.2987635533574282
16.1535477955,108.2491477958,0.3176052952704951
16.1535477955,108.2494306831,0.3655099894847529
16.1535477955,108.2497135704,0.3711946252361957
16.1535477955,108.2499964577,0.3587890065845978
16.1535477955,108.2502793451,0.3392484342379958
16.1535477955,108.2505622324,0.3509375346721402
16.1535477955,108.2508451197,0.3534158949756406
16.1535477955,108.251128007,0.3422205438066465
16.1535477955,108.2514108944,0.3263689320388349
16.1535477955,108.2516937817,0.3341755675510126
16.1535477955,108.251976669,0.3132087036469506
16.1535477955,108.2522595563,0.3183701137305114
16.1535477955,108.2525424437,0.2919196271199718
16.1535477955,108.252825331,0.2760440925322155
16.1535477955,108.2531082183,0.2367396593673966
16.1535477955,108.2533911056,0.2820612769938411
16.1535477955,108.253673993,0.3153328347045624
16.1535477955,108.2539568803,0.2937802751404766
16.1535477955,108.2542397676,0.2519009474240637
16.1535477955,108.2545226549,0.1714434601354872
16.1535477955,108.2548055423,0.0842466084101771
16.1535477955,108.2550884296,0.0471424809059784
16.1535477955,108.2553713169,0.0378678630561341
16.1535477955,108.2556542042,0.0390338580979081
16.1535477955,108.2559370916,0.0498787303595908
16.1535477955,108.2562199789,0.0447001431677183
16.1535477955,108.2565028662,0.0394743813914057
16.1535477955,108.2567857535,0.0231213872832369
16.1535477955,108.2570686409,0.0199474772308208
16.1535477955,108.2573515282,0.019526891318902
16.1535477955,108.2576344155,0.0196845990381389
16.1535477955,108.2579173028,0.0179074220069827
16.1535477955,108.2582001902,0.0183777651730005
16.1535477955,108.2584830775,0.0184252689402609
16.1535477955,108.2587659648,0.017176997759522
16.1535477955,108.2590488521,0.014828919277595
16.1532824182,108.2446215986,0.2572164306184325
16.1532824182,108.2449044859,0.3387285860152025
16.1532824182,108.2451873732,0.3230447089844507
16.1532824182,108.2454702605,0.3243035247037094
16.1532824182,108.2457531479,0.3232415902140673
16.1532824182,108.2460360352,0.3227918373597764
16.1532824182,108.2463189225,0.3488541818712596
16.1532824182,108.2466018098,0.3367200441744892
16.1532824182,108.2468846972,0.3093326362176494
16.1532824182,108.2471675845,0.2499806755816649
16.1532824182,108.2474504718,0.2105263157894736
16.1532824182,108.2477333591,0.2178397324845896
16.1532824182,108.2480162465,0.3025865713517045
16.1532824182,108.2482991338,0.316284919394794
16.1532824182,108.2485820211,0.2845293058924798
16.1532824182,108.2488649084,0.2614677080442453
16.1532824182,108.2491477958,0.2790548446759521
16.1532824182,108.2494306831,0.3411840045538636
16.1532824182,108.2497135704,0.3535745047372954
16.1532824182,108.2499964577,0.3598140865212728
16.1532824182,108.2502793451,0.3511397314404888
16.1532824182,108.2505622324,0.3567438148443735
16.1532824182,108.2508451197,0.3477076882903719
16.1532824182,108.251128007,0.3454818147731534
16.1532824182,108.2514108944,0.3274878758486906
16.1532824182,108.2516937817,0.321729585636442
16.1532824182,108.251976669,0.2943650793650794
16.1532824182,108.2522595563,0.3127344444874125
16.1532824182,108.2525424437,0.3216934839666781
16.1532824182,108.252825331,0.31175703658256
16.1532824182,108.2531082183,0.2597769877181642
16.1532824182,108.2533911056,0.2364867621262187
16.1532824182,108.253673993,0.3010332950631458
16.1532824182,108.2539568803,0.3097440227194228
16.1532824182,108.2542397676,0.3213972132086276
16.1532824182,108.2545226549,0.2954823889739663
16.1532824182,108.2548055423,0.2049401135563015
16.1532824182,108.2550884296,0.1674199963840173
16.1532824182,108.2553713169,0.1406286488253701
16.1532824182,108.2556542042,0.1415567527401077
16.1532824182,108.2559370916,0.1383536057582798
16.1532824182,108.2562199789,0.1161781675513501
16.1532824182,108.2565028662,0.083377898779717
16.1532824182,108.2567857535,0.0481539261570462
16.1532824182,108.2570686409,0.0406598635858933
16.1532824182,108.2573515282,0.037223232431276
16.1532824182,108.2576344155,0.0265340877877272
16.1532824182,108.2579173028,0.0217452065515121
16.1532824182,108.2582001902,0.0197863968521641
16.1532824182,108.2584830775,0.0177855569984755
16.1532824182,108.2587659648,0.0156949402232421
16.1532824182,108.2590488521,0.0150320494639514
16.1532824182,108.2593317395,0.0128540552838129
16.1530170408,108.2443387112,0.2714554103209817
16.1530170408,108.2446215986,0.3176452493559426
16.1530170408,108.2449044859,0.3277458188883386
16.1530170408,108.2451873732,0.3315673957466132
16.1530170408,108.2454702605,0.3315887283346607
16.1530170408,108.2457531479,0.3298282774793857
16.1530170408,108.2460360352,0.3090797921125038
16.1530170408,108.2463189225,0.3217054263565891
16.1530170408,108.2466018098,0.2805872126714313
16.1530170408,108.2468846972,0.2280216427321915
16.1530170408,108.2471675845,0.268848929468522
16.1530170408,108.2474504718,0.2927527143025124
16.1530170408,108.2477333591,0.294425155073538
16.1530170408,108.2480162465,0.3082212950084995
16.1530170408,108.2482991338,0.2990764859104902
16.1530170408,108.2485820211,0.2941970846407435
16.1530170408,108.2488649084,0.3192565625598774
16.1530170408,108.2491477958,0.3589251439539347
16.1530170408,108.2494306831,0.3444296653125786
16.1530170408,108.2497135704,0.3144343302990897
16.1530170408,108.2499964577,0.3489803220035778
16.1530170408,108.2502793451,0.3604526247940987
16.1530170408,108.2505622324,0.3525839182456268
16.1530170408,108.2508451197,0.3486982815841876
16.1530170408,108.251128007,0.3462126580390109
16.1530170408,108.2514108944,0.3157957103922266
16.1530170408,108.2516937817,0.2972686937762038
16.1530170408,108.251976669,0.2579099545642296
16.1530170408,108.2522595563,0.2647942203100901
16.1530170408,108.2525424437,0.2931075602194133
16.1530170408,108.252825331,0.2931704608550805
16.1530170408,108.2531082183,0.311901557392809
16.1530170408,108.2533911056,0.31312134780299
16.1530170408,108.253673993,0.3169527571016254
16.1530170408,108.2539568803,0.3314479638009049
16.1530170408,108.2542397676,0.3540204678362573
16.1530170408,108.2545226549,0.3514564531513684
16.1530170408,108.2548055423,0.3388116787215511
16.1530170408,108.2550884296,0.2943498642980508
16.1530170408,108.2553713169,0.2795450799406626
16.1530170408,108.2556542042,0.2732999515425617
16.1530170408,108.2559370916,0.2728857890148213
16.1530170408,108.2562199789,0.2205727265352478
16.1530170408,108.2565028662,0.1790425932906144
16.1530170408,108.2567857535,0.1322199955466488
16.1530170408,108.2570686409,0.108082322475126
16.1530170408,108.2573515282,0.0974873438298267
16.1530170408,108.2576344155,0.0362400299769819
16.1530170408,108.2579173028,0.0208855472013366
16.1530170408,108.2582001902,0.0192972671500278
16.1530170408,108.2584830775,0.0192339856163238
16.1530170408,108.2587659648,0.0165034965034965
16.1530170408,108.2590488521,0.0143385235801501
16.1530170408,108.2593317395,0.0130524900565794
16.1530170408,108.2596146268,0.0132879045996592
16.1527516635,108.2437729366,0.1870039900030692
16.1527516635,108.2440558239,0.2954880795216277
16.1527516635,108.2443387112,0.3249582511006528
16.1527516635,108.2446215986,0.3223298740091142
16.1527516635,108.2449044859,0.3263912728382347
16.1527516635,108.2451873732,0.3294933495016863
16.1527516635,108.2454702605,0.332731852186008
16.1527516635,108.2457531479,0.3155434946479722
16.1527516635,108.2460360352,0.2784192173576133
16.1527516635,108.2463189225,0.2740687849577531
16.1527516635,108.2466018098,0.2664314433412653
16.1527516635,108.2468846972,0.2696345731260682
16.1527516635,108.2471675845,0.3040551119461406
16.1527516635,108.2474504718,0.3196460719347301
16.1527516635,108.2477333591,0.3149682142169139
16.1527516635,108.2480162465,0.31605819801144
16.1527516635,108.2482991338,0.3091749588654705
16.1527516635,108.2485820211,0.3048766134410922
16.1527516635,108.2488649084,0.323111954459203
16.1527516635,108.2491477958,0.3452099618251227
16.1527516635,108.2494306831,0.3468824853015896
16.1527516635,108.2497135704,0.3329416516726031
16.1527516635,108.2499964577,0.3285928966755855
16.1527516635,108.2502793451,0.3472222222222222
16.1527516635,108.2505622324,0.35534511936053
16.1527516635,108.2508451197,0.348553922462526
16.1527516635,108.251128007,0.3393715755339371
16.1527516635,108.2514108944,0.3176543641091318
16.1527516635,108.2516937817,0.2989946729683181
16.1527516635,108.251976669,0.2552745219000616
16.1527516635,108.2522595563,0.2258468735641786
16.1527516635,108.2525424437,0.2598939208486332
16.1527516635,108.252825331,0.296827705491568
16.1527516635,108.2531082183,0.3350349572744423
16.1527516635,108.2533911056,0.3407813070463673
16.1527516635,108.253673993,0.3424245756809267
16.1527516635,108.2539568803,0.3362910381543922
16.1527516635,108.2542397676,0.339003018923496
16.1527516635,108.2545226549,0.3515082485211449
16.1527516635,108.2548055423,0.3544280374523518
16.1527516635,108.2550884296,0.3089506048792251
16.1527516635,108.2553713169,0.3406768716526759
16.1527516635,108.2556542042,0.328851923588166
16.1527516635,108.2559370916,0.3309705150441143
16.1527516635,108.2562199789,0.2970804890277295
16.1527516635,108.2565028662,0.2288138938227748
16.1527516635,108.2567857535,0.224835147374275
16.1527516635,108.2570686409,0.2108762291492495
16.1527516635,108.2573515282,0.1392904073587385
16.1527516635,108.2576344155,0.0750465366905065
16.1527516635,108.2579173028,0.0690782953419227
16.1527516635,108.2582001902,0.0258347016967706
16.1527516635,108.2584830775,0.0212363798087613
16.1527516635,108.2587659648,0.0188342806196366
16.1527516635,108.2590488521,0.0160893854748603
16.1527516635,108.2593317395,0.0124397624117449
16.1527516635,108.2596146268,0.0140081337550835
16.1527516635,108.2598975141,0.0139126468240392
16.1524862861,108.2434900493,0.1997744132575593
16.1524862861,108.2437729366,0.2968411089639942
16.1524862861,108.2440558239,0.3243801652892562
16.1524862861,108.2443387112,0.3348591152965895
16.1524862861,108.2446215986,0.3213231630188968
16.1524862861,108.2449044859,0.3229794703503014
16.1524862861,108.2451873732,0.2988656532139825
16.1524862861,108.2454702605,0.2937079173438588
16.1524862861,108.2457531479,0.2832962492053401
16.1524862861,108.2460360352,0.2758884372358836
16.1524862861,108.2463189225,0.2831061343719571
16.1524862861,108.2466018098,0.2778575236845343
16.1524862861,108.2468846972,0.2840886081075608
16.1524862861,108.2471675845,0.301140174379611
16.1524862861,108.2474504718,0.3125121241513094
16.1524862861,108.2477333591,0.3234283095256283
16.1524862861,108.2480162465,0.3308333333333333
16.1524862861,108.2482991338,0.3165786202610317
16.1524862861,108.2485820211,0.3027825813551328
16.1524862861,108.2488649084,0.3108024691358024
16.1524862861,108.2491477958,0.3303627789536222
16.1524862861,108.2494306831,0.3515051130635172
16.1524862861,108.2497135704,0.3545121688563429
16.1524862861,108.2499964577,0.3335537918871252
16.1524862861,108.2502793451,0.3344280240831965
16.1524862861,108.2505622324,0.3535237959023134
16.1524862861,108.2508451197,0.3618092233525929
16.1524862861,108.251128007,0.3454452405322415
16.1524862861,108.2514108944,0.321875
16.1524862861,108.2516937817,0.3082276523352923
16.1524862861,108.251976669,0.2747576580069794
16.1524862861,108.2522595563,0.2550705381218492
16.1524862861,108.2525424437,0.2516397627744393
16.1524862861,108.252825331,0.3122588305135055
16.1524862861,108.2531082183,0.3392396790240006
16.1524862861,108.2533911056,0.3320114562679004
16.1524862861,108.253673993,0.3499037158547892
16.1524862861,108.2539568803,0.3173617052937019
16.1524862861,108.2542397676,0.335913027455316
16.1524862861,108.2545226549,0.3612043756092277
16.1524862861,108.2548055423,0.3754346129284042
16.1524862861,108.2550884296,0.3210664369886074
16.1524862861,108.2553713169,0.3556913562067442
16.1524862861,108.2556542042,0.3588555162220357
16.1524862861,108.2559370916,0.3652789252487518
16.1524862861,108.2562199789,0.3426791277258567
16.1524862861,108.2565028662,0.3178852643419572
16.1524862861,108.2567857535,0.3264256319811875
16.1524862861,108.2570686409,0.3095220059086432
16.1524862861,108.2573515282,0.223082278740222
16.1524862861,108.2576344155,0.1320954907161803
16.1524862861,108.2579173028,0.1117047769979624
16.1524862861,108.2582001902,0.0653140772575083
16.1524862861,108.2584830775,0.0278711636481943
16.1524862861,108.2587659648,0.022018652392252
16.1524862861,108.2590488521,0.023905039292191
16.1524862861,108.2593317395,0.0204956316281114
16.1524862861,108.2596146268,0.0148065058889512
16.1524862861,108.2598975141,0.0140144665461121
16.1524862861,108.2601804014,0.0130135818605444
16.1522209088,108.2429242746,0.0704725207868586
16.1522209088,108.2432071619,0.2240696071674707
16.1522209088,108.2434900493,0.323068548543878
16.1522209088,108.2437729366,0.3171038165541071
16.1522209088,108.2440558239,0.3304268012849931
16.1522209088,108.2443387112,0.3444671750046494
16.1522209088,108.2446215986,0.321807796987005
16.1522209088,108.2449044859,0.3142942807885466
16.1522209088,108.2451873732,0.3022663217636385
16.1522209088,108.2454702605,0.3152311286431006
16.1522209088,108.2457531479,0.2920168912125477
16.1522209088,108.2460360352,0.3028807894318001
16.1522209088,108.2463189225,0.3010932886441624
16.1522209088,108.2466018098,0.2988616321949655
16.1522209088,108.2468846972,0.2935930909821249
16.1522209088,108.2471675845,0.2993235177079188
16.1522209088,108.2474504718,0.3117566777149542
16.1522209088,108.2477333591,0.3297137216189536
16.1522209088,108.2480162465,0.3327774408732565
16.1522209088,108.2482991338,0.3200821418884885
16.1522209088,108.2485820211,0.3150536385112892
16.1522209088,108.2488649084,0.3118874668511472
16.1522209088,108.2491477958,0.3096275904259387
16.1522209088,108.2494306831,0.3322674202424333
16.1522209088,108.2497135704,0.352877620110927
16.1522209088,108.2499964577,0.3567029504439988
16.1522209088,108.2502793451,0.3364533820840951
16.1522209088,108.2505622324,0.3348476654047232
16.1522209088,108.2508451197,0.3420176788462227
16.1522209088,108.251128007,0.339922678532351
16.1522209088,108.2514108944,0.3188559322033898
16.1522209088,108.2516937817,0.2905138339920948
16.1522209088,108.251976669,0.2277242972660762
16.1522209088,108.2522595563,0.2208495117072596
16.1522209088,108.2525424437,0.2520066695102563
16.1522209088,108.252825331,0.2735820670979389
16.1522209088,108.2531082183,0.2838144905941516
16.1522209088,108.2533911056,0.2846483087761827
16.1522209088,108.253673993,0.3271916143774255
16.1522209088,108.2539568803,0.3212913711583924
16.1522209088,108.2542397676,0.3602982954545454
16.1522209088,108.2545226549,0.3666100254885301
16.1522209088,108.2548055423,0.358478331351994
16.1522209088,108.2550884296,0.341913277713345
16.1522209088,108.2553713169,0.3663330822482872
16.1522209088,108.2556542042,0.3624847045274598
16.1522209088,108.2559370916,0.3604655339631452
16.1522209088,108.2562199789,0.3682495839087786
16.1522209088,108.2565028662,0.3592546138684823
16.1522209088,108.2567857535,0.3582565683357826
16.1522209088,108.2570686409,0.339346357494979
16.1522209088,108.2573515282,0.2962480857580398
16.1522209088,108.2576344155,0.2191156057902042
16.1522209088,108.2579173028,0.1660730000419058
16.1522209088,108.2582001902,0.1133072228800437
16.1522209088,108.2584830775,0.0568801778136997
16.1522209088,108.2587659648,0.0480734325571747
16.1522209088,108.2590488521,0.0706257668711656
16.1522209088,108.2593317395,0.0464260149299519
16.1522209088,108.2596146268,0.0182744489976741
16.1522209088,108.2598975141,0.0140403870895564
16.1522209088,108.2601804014,0.0120657724900387
16.1519555314,108.2423585,0.1021586820677901
16.1519555314,108.2426413873,0.1862681112126354
16.1519555314,108.2429242746,0.2558215674237774
16.1519555314,108.2432071619,0.3098309870201168
16.1519555314,108.2434900493,0.336123901213897
16.1519555314,108.2437729366,0.3308322486792742
