lat,lon,elevation,NDVI,slope
16.1538131729,108.2497135704,83.33287048339844,0.3554781484540525,3.269096213923106
16.1538131729,108.2499964577,77.63745880126953,0.3549659376120473,0.7221329767496151
16.1538131729,108.2502793451,72.4096450805664,0.3515393344803602,0.7060188772847821
16.1538131729,108.2505622324,66.33135223388672,0.3421201280361514,1.1916916819500523
16.1538131729,108.2508451197,52.74898147583008,0.331869148075367,0.8077386952375342
16.1538131729,108.251128007,48.8383674621582,0.3211023438411008,6.498838688813309
16.1538131729,108.2514108944,46.07062911987305,0.2879479616985172,0.9616213031398643
16.1538131729,108.2516937817,42.2275390625,0.2869834219084635,0.5854416977783592
16.1538131729,108.251976669,40.42871475219727,0.2791854680087932,1.5775149340762435
16.1538131729,108.2522595563,41.13114547729492,0.2749787825013502,0.23421649500504838
16.1538131729,108.2525424437,52.14228820800781,0.2206072216900587,2.555411668110428
16.1538131729,108.252825331,40.9958610534668,0.1798597404778902,1.284602336480392
16.1538131729,108.2531082183,44.08722686767578,0.2076346623607833,2.120657508178805
16.1538131729,108.2533911056,43.33917999267578,0.1946072684642438,1.5996533086948777
16.1538131729,108.253673993,34.02164077758789,0.1982559845721712,2.6104007928962187
16.1538131729,108.2539568803,26.94034767150879,0.1969805591869438,2.5614092190755464
16.1538131729,108.2542397676,13.89620113372803,0.1471904080171796,1.5721845462663484
16.1538131729,108.2545226549,3.488075256347656,0.0681063945713012,1.8741051123984647
16.1535477955,108.2451873732,30.25094795227051,0.3128544423440453,6.526141598565299
16.1535477955,108.2454702605,48.84724807739258,0.318754141815772,1.8955431734051926
16.1535477955,108.2457531479,55.21660995483398,0.3099980510621711,2.3814916665282646
16.1535477955,108.2460360352,66.56465148925781,0.3306944130287265,0.8009448045213874
16.1535477955,108.2463189225,74.08065795898438,0.3487313186207909,2.194985972310102
16.1535477955,108.2466018098,78.28129577636719,0.3374361269628138,1.3336330826613108
16.1535477955,108.2468846972,91.19440460205078,0.3403215578020666,0.32390084909289635
16.1535477955,108.2471675845,95.5149154663086,0.3103192554414327,1.397387130443773
16.1535477955,108.2474504718,99.31452941894533,0.2462300076161462,0.9656088139944236
16.1535477955,108.2477333591,108.3463287353516,0.2383975227404683,1.143390386441307
16.1535477955,108.2480162465,111.008918762207,0.294524929444967,0.6239224571775813
16.1535477955,108.2482991338,106.6826477050781,0.3288879010150404,0.36461501027626153
16.1535477955,108.2485820211,110.2298049926758,0.3024192017014165,1.094929858745076
16.1535477955,108.2488649084,115.4957427978516,0.2987635533574282,0.6226743127396198
16.1535477955,108.2491477958,112.9511566162109,0.3176052952704951,1.09966252814906
16.1535477955,108.2494306831,108.9758834838867,0.3655099894847529,0.6996987936007218
16.1535477955,108.2497135704,99.90933227539062,0.3711946252361957,2.741905473011921
16.1535477955,108.2499964577,98.19234466552734,0.3587890065845978,0.5100378921837582
16.1535477955,108.2502793451,90.7013168334961,0.3392484342379958,1.6975527618997996
16.1535477955,108.2505622324,82.97709655761719,0.3509375346721402,2.834962896288605
16.1535477955,108.2508451197,71.47425079345703,0.3534158949756406,0.44403098696926185
16.1535477955,108.251128007,64.86951446533203,0.3422205438066465,0.6978661302862199
16.1535477955,108.2514108944,66.33898162841797,0.3263689320388349,0.5704699265115701
16.1535477955,108.2516937817,67.91012573242188,0.3341755675510126,1.1103827954244514
16.1535477955,108.251976669,60.17952346801758,0.3132087036469506,0.4137812681235681
16.1535477955,108.2522595563,67.16558837890625,0.3183701137305114,3.5880407866525164
16.1535477955,108.2525424437,69.85088348388672,0.2919196271199718,0.4137183416912209
16.1535477955,108.252825331,67.23684692382812,0.2760440925322155,1.183182052674471
16.1535477955,108.2531082183,64.41650390625,0.2367396593673966,1.6356796194636205
16.1535477955,108.2533911056,56.55939483642578,0.2820612769938411,2.1011048393992997
16.1535477955,108.253673993,45.5154914855957,0.3153328347045624,0.3689138077277155
16.1535477955,108.2539568803,43.27204895019531,0.2937802751404766,0.6370192931018207
16.1535477955,108.2542397676,36.7518310546875,0.2519009474240637,1.117081601769455
16.1535477955,108.2545226549,16.91062164306641,0.1714434601354872,3.7646913566069014
16.1535477955,108.2548055423,4.074459552764893,0.0842466084101771,0.1798730341796247
16.1535477955,108.2550884296,9.84140682220459,0.0471424809059784,0.4125806449551356
16.1535477955,108.2553713169,0.8851471543312073,0.0378678630561341,1.6180941832136058
16.1535477955,108.2556542042,1.155035018920898,0.0390338580979081,2.3277555872358877
16.1535477955,108.2559370916,3.642162322998047,0.0498787303595908,1.303725761404802
16.1535477955,108.2562199789,0.7098464965820312,0.0447001431677183,3.2256610515499724
16.1532824182,108.2446215986,25.91732025146484,0.2572164306184325,2.5650716217131597
16.1532824182,108.2449044859,33.42601776123047,0.3387285860152025,4.57773019559386
16.1532824182,108.2451873732,38.14595794677734,0.3230447089844507,1.8135001769822214
16.1532824182,108.2454702605,54.37052536010742,0.3243035247037094,2.6790824255440726
16.1532824182,108.2457531479,67.97059631347656,0.3232415902140673,0.615465825063747
16.1532824182,108.2460360352,77.33972930908203,0.3227918373597764,0.7511529545994545
16.1532824182,108.2463189225,84.0636215209961,0.3488541818712596,1.1939409847113736
16.1532824182,108.2466018098,93.34400939941406,0.3367200441744892,1.3361745679077535
16.1532824182,108.2468846972,99.32937622070312,0.3093326362176494,0.9745349102719002
16.1532824182,108.2471675845,118.8953323364258,0.2499806755816649,1.8277894482954247
16.1532824182,108.2474504718,128.5908355712891,0.2105263157894736,0.8210290699919028
16.1532824182,108.2477333591,135.2836303710938,0.2178397324845896,1.4157327725291406
16.1532824182,108.2480162465,133.0297698974609,0.3025865713517045,1.6578523791129565
16.1532824182,108.2482991338,131.8300170898438,0.316284919394794,1.349114606779419
16.1532824182,108.2485820211,136.8511352539062,0.2845293058924798,1.648917913626
16.1532824182,108.2488649084,142.6227569580078,0.2614677080442453,0.1180141695149861
16.1532824182,108.2491477958,135.2240142822266,0.2790548446759521,1.0271335969574902
16.1532824182,108.2494306831,117.4753189086914,0.3411840045538636,0.4061006427471263
16.1532824182,108.2497135704,117.6047668457031,0.3535745047372954,1.9473627154447344
16.1532824182,108.2499964577,108.3955535888672,0.3598140865212728,5.502688494569203
16.1532824182,108.2502793451,110.5822982788086,0.3511397314404888,2.511618620745686
16.1532824182,108.2505622324,102.1480560302734,0.3567438148443735,0.7559202193507839
16.1532824182,108.2508451197,91.60552978515624,0.3477076882903719,0.5200080022780023
16.1532824182,108.251128007,80.91572570800781,0.3454818147731534,1.1767173681354728
16.1532824182,108.2514108944,88.33769226074219,0.3274878758486906,1.8568571404378926
16.1532824182,108.2516937817,93.99143981933594,0.321729585636442,5.017166715870457
16.1532824182,108.251976669,80.5794677734375,0.2943650793650794,2.829679113086575
16.1532824182,108.2522595563,86.99320983886719,0.3127344444874125,1.9200504247021875
16.1532824182,108.2525424437,90.66793823242188,0.3216934839666781,1.2408372993306225
16.1532824182,108.252825331,91.78125,0.31175703658256,8.356913201153752
16.1532824182,108.2531082183,90.32282257080078,0.2597769877181642,1.335460388075417
16.1532824182,108.2533911056,74.32655334472656,0.2364867621262187,2.742407957219599
16.1532824182,108.253673993,68.915283203125,0.3010332950631458,3.13641963483776
16.1532824182,108.2539568803,62.04380798339844,0.3097440227194228,1.8910810602718662
16.1532824182,108.2542397676,45.89570999145508,0.3213972132086276,4.3262609186730066
16.1532824182,108.2545226549,37.83415985107422,0.2954823889739663,1.2560540379165275
16.1532824182,108.2548055423,24.41035079956055,0.2049401135563015,0.6722296479955053
16.1532824182,108.2550884296,32.34194564819336,0.1674199963840173,4.174300362691903
16.1532824182,108.2553713169,36.45492935180664,0.1406286488253701,0.3359851514150818
16.1532824182,108.2556542042,20.70594024658203,0.1415567527401077,7.5531819503743165
16.1532824182,108.2559370916,19.35406494140625,0.1383536057582798,0.6388153250629941
16.1532824182,108.2562199789,19.20296478271484,0.1161781675513501,2.5160965434693843
16.1532824182,108.2565028662,9.637335777282717,0.083377898779717,2.84582248230212
16.1532824182,108.2567857535,6.424798965454102,0.0481539261570462,2.0676579613718125
16.1532824182,108.2570686409,1.021833539009094,0.0406598635858933,0.5097391342669148
16.1530170408,108.2443387112,20.18810081481934,0.2714554103209817,1.527080225355188
16.1530170408,108.2446215986,35.39374923706055,0.3176452493559426,0.9958052393889161
16.1530170408,108.2449044859,52.53567504882812,0.3277458188883386,1.353896280094586
16.1530170408,108.2451873732,57.81157684326172,0.3315673957466132,0.502254087016251
16.1530170408,108.2454702605,68.73738861083984,0.3315887283346607,4.741406410552563
16.1530170408,108.2457531479,77.83544158935547,0.3298282774793857,2.744195393452694
16.1530170408,108.2460360352,87.40306854248047,0.3090797921125038,2.199279837840864
16.1530170408,108.2463189225,96.16719818115234,0.3217054263565891,2.703817459675289
16.1530170408,108.2466018098,116.8046035766602,0.2805872126714313,4.771353605757648
16.1530170408,108.2468846972,129.8280639648438,0.2280216427321915,2.5678699523649846
16.1530170408,108.2471675845,138.58251953125,0.268848929468522,1.5176069561646726
16.1530170408,108.2474504718,145.1311340332031,0.2927527143025124,1.6962959876321886
16.1530170408,108.2477333591,151.4924621582031,0.294425155073538,1.5403061389929245
16.1530170408,108.2480162465,153.5022125244141,0.3082212950084995,0.4297452276542888
16.1530170408,108.2482991338,152.7438507080078,0.2990764859104902,1.1091339787526526
16.1530170408,108.2485820211,158.0005187988281,0.2941970846407435,4.584918867452888
16.1530170408,108.2488649084,160.5420379638672,0.3192565625598774,1.9087957677323184
16.1530170408,108.2491477958,150.1354827880859,0.3589251439539347,0.4318256812933601
16.1530170408,108.2494306831,139.1744537353516,0.3444296653125786,1.4215187525649053
16.1530170408,108.2497135704,126.4853744506836,0.3144343302990897,4.57697553180825
16.1530170408,108.2499964577,122.9769287109375,0.3489803220035778,4.754229274535173
16.1530170408,108.2502793451,123.9543228149414,0.3604526247940987,0.9228153506057108
16.1530170408,108.2505622324,116.1911087036133,0.3525839182456268,0.9396268879513688
16.1530170408,108.2508451197,108.3407363891602,0.3486982815841876,2.431415014060052
16.1530170408,108.251128007,101.7614517211914,0.3462126580390109,0.3261472837864745
16.1530170408,108.2514108944,109.0713424682617,0.3157957103922266,0.5541606468056215
16.1530170408,108.2516937817,121.0035095214844,0.2972686937762038,2.0231501378410464
16.1530170408,108.251976669,108.0530776977539,0.2579099545642296,1.8125027151522979
16.1530170408,108.2522595563,113.7499160766602,0.2647942203100901,0.14438799694782994
16.1530170408,108.2525424437,116.0698318481445,0.2931075602194133,2.417190161627248
16.1530170408,108.252825331,114.811408996582,0.2931704608550805,1.4592667278658507
16.1530170408,108.2531082183,111.0608367919922,0.311901557392809,2.2673020763829097
16.1530170408,108.2533911056,94.14909362792967,0.31312134780299,1.682669009445953
16.1530170408,108.253673993,89.0283203125,0.3169527571016254,3.42761590081953
16.1530170408,108.2539568803,77.14177703857422,0.3314479638009049,1.713638040663466
16.1530170408,108.2542397676,61.60824966430664,0.3540204678362573,0.06961119219639625
16.1530170408,108.2545226549,58.87288665771484,0.3514564531513684,2.9290032175571374
16.1530170408,108.2548055423,46.87813949584961,0.3388116787215511,1.8076595246850715
16.1530170408,108.2550884296,51.90896606445312,0.2943498642980508,2.581482696310634
16.1530170408,108.2553713169,55.52414703369141,0.2795450799406626,2.3064416215153334
16.1530170408,108.2556542042,44.49015808105469,0.2732999515425617,2.2572469840204583
16.1530170408,108.2559370916,43.29170227050781,0.2728857890148213,1.4068496543752416
16.1530170408,108.2562199789,36.02731704711914,0.2205727265352478,1.8292027076845214
16.1530170408,108.2565028662,31.99859237670898,0.1790425932906144,1.8963268514432956
16.1530170408,108.2567857535,27.26027870178223,0.1322199955466488,0.16687646983080037
16.1530170408,108.2570686409,16.63258743286133,0.108082322475126,0.9851940009774481
16.1530170408,108.2573515282,2.616026878356934,0.0974873438298267,1.8146628510843155
16.1527516635,108.2437729366,7.612500190734863,0.1870039900030692,0.9551953626416189
16.1527516635,108.2440558239,22.9521598815918,0.2954880795216277,2.5156502391346973
16.1527516635,108.2443387112,32.36337661743164,0.3249582511006528,0.7499662965893754
16.1527516635,108.2446215986,42.86544418334961,0.3223298740091142,3.6626203704720695
16.1527516635,108.2449044859,60.48861694335938,0.3263912728382347,1.9892245955954266
16.1527516635,108.2451873732,76.80108642578125,0.3294933495016863,3.302955474203617
16.1527516635,108.2454702605,87.05894470214844,0.332731852186008,0.8486604979807392
16.1527516635,108.2457531479,91.16950988769533,0.3155434946479722,1.5469290789017733
16.1527516635,108.2460360352,110.2262268066406,0.2784192173576133,2.3129910414387025
16.1527516635,108.2463189225,117.4728469848633,0.2740687849577531,6.012668713446765
16.1527516635,108.2466018098,129.3227081298828,0.2664314433412653,1.118734946806745
16.1527516635,108.2468846972,144.6631011962891,0.2696345731260682,1.0772882891129756
16.1527516635,108.2471675845,156.4394836425781,0.3040551119461406,0.6246512663335492
16.1527516635,108.2474504718,162.6481475830078,0.3196460719347301,1.2346063952037407
16.1527516635,108.2477333591,168.7664337158203,0.3149682142169139,0.8141348141925981
16.1527516635,108.2480162465,170.4837951660156,0.31605819801144,0.9863626520905184
16.1527516635,108.2482991338,172.8523712158203,0.3091749588654705,2.2914860786806237
16.1527516635,108.2485820211,176.1687316894531,0.3048766134410922,2.4740833616914077
16.1527516635,108.2488649084,175.6929321289062,0.323111954459203,1.1748785820325043
16.1527516635,108.2491477958,167.8801879882812,0.3452099618251227,1.7147296534041265
16.1527516635,108.2494306831,151.8374328613281,0.3468824853015896,3.4718763187873156
16.1527516635,108.2497135704,142.7371368408203,0.3329416516726031,1.9080899279552923
16.1527516635,108.2499964577,133.5301055908203,0.3285928966755855,3.597544236833081
16.1527516635,108.2502793451,131.5127258300781,0.3472222222222222,2.0429801330809827
16.1527516635,108.2505622324,132.2485046386719,0.35534511936053,2.325004278080183
16.1527516635,108.2508451197,126.3855133056641,0.348553922462526,2.6902624255016936
16.1527516635,108.251128007,119.5573425292969,0.3393715755339371,0.9435579086056487
16.1527516635,108.2514108944,126.9881820678711,0.3176543641091318,1.5804233598460613
16.1527516635,108.2516937817,139.2431945800781,0.2989946729683181,1.0711758258726842
16.1527516635,108.251976669,134.903076171875,0.2552745219000616,4.122022445312012
16.1527516635,108.2522595563,141.5162200927734,0.2258468735641786,1.764424610050339
16.1527516635,108.2525424437,142.6631622314453,0.2598939208486332,1.2827167249030604
16.1527516635,108.252825331,137.7425079345703,0.296827705491568,1.6223602293312482
16.1527516635,108.2531082183,123.0535354614258,0.3350349572744423,3.628704587474108
16.1527516635,108.2533911056,115.9808349609375,0.3407813070463673,0.9510877569209013
16.1527516635,108.253673993,101.4194107055664,0.3424245756809267,1.6956623699855355
16.1527516635,108.2539568803,90.96128845214844,0.3362910381543922,1.6527729428290507
16.1527516635,108.2542397676,85.32919311523438,0.339003018923496,5.015081039017234
16.1527516635,108.2545226549,76.11121368408203,0.3515082485211449,8.303172896998923
16.1527516635,108.2548055423,62.24309539794922,0.3544280374523518,2.643130130091243
16.1527516635,108.2550884296,69.41541290283203,0.3089506048792251,2.681146139096463
16.1527516635,108.2553713169,68.0032958984375,0.3406768716526759,1.2436899280159703
16.1527516635,108.2556542042,60.73129653930664,0.328851923588166,1.296331524468637
16.1527516635,108.2559370916,52.50719451904297,0.3309705150441143,2.806928053360087
16.1527516635,108.2562199789,50.00676345825195,0.2970804890277295,2.067951110245416
16.1527516635,108.2565028662,46.29641342163086,0.2288138938227748,4.350893473828337
16.1527516635,108.2567857535,40.47890853881836,0.224835147374275,2.9169261817437624
16.1527516635,108.2570686409,32.61989212036133,0.2108762291492495,1.4785839108890821
16.1527516635,108.2573515282,18.49389457702637,0.1392904073587385,2.6425394123111188
16.1527516635,108.2576344155,9.070696830749512,0.0750465366905065,1.376029042931185
16.1527516635,108.2579173028,0.1620870977640152,0.0690782953419227,2.552182979567673
16.1524862861,108.2434900493,12.06558036804199,0.1997744132575593,3.3895909237416206
16.1524862861,108.2437729366,16.80658149719238,0.2968411089639942,0.523844298189879
16.1524862861,108.2440558239,28.92375373840332,0.3243801652892562,2.0882360063295122
16.1524862861,108.2443387112,44.88361740112305,0.3348591152965895,0.25338102066516943
16.1524862861,108.2446215986,57.91947555541992,0.3213231630188968,1.0391416110555094
16.1524862861,108.2449044859,70.12023162841797,0.3229794703503014,1.8320184883841715
16.1524862861,108.2451873732,82.23238372802734,0.2988656532139825,1.5464281773534159
16.1524862861,108.2454702605,94.07806396484376,0.2937079173438588,2.3233525116777125
16.1524862861,108.2457531479,115.2442779541016,0.2832962492053401,1.0720920687754805
16.1524862861,108.2460360352,130.3287200927734,0.2758884372358836,2.3471358608231836
16.1524862861,108.2463189225,139.5801849365234,0.2831061343719571,1.9769094935379172
16.1524862861,108.2466018098,149.1302185058594,0.2778575236845343,2.1391448829954025
16.1524862861,108.2468846972,159.3089904785156,0.2840886081075608,1.0598229803448056
16.1524862861,108.2471675845,167.6662902832031,0.301140174379611,0.4328753632671352
16.1524862861,108.2474504718,178.3210754394531,0.3125121241513094,1.3175329124107793
16.1524862861,108.2477333591,183.4466094970703,0.3234283095256283,1.30611756540836
16.1524862861,108.2480162465,183.6827239990234,0.3308333333333333,0.612996826158704
16.1524862861,108.2482991338,192.0089416503906,0.3165786202610317,0.5889038615176465
16.1524862861,108.2485820211,198.6107177734375,0.3027825813551328,1.98435086459072
16.1524862861,108.2488649084,196.3124237060547,0.3108024691358024,2.002096210608967
16.1524862861,108.2491477958,182.5975799560547,0.3303627789536222,1.0886872670915293
16.1524862861,108.2494306831,170.0813751220703,0.3515051130635172,2.3415966865974362
16.1524862861,108.2497135704,156.8607635498047,0.3545121688563429,2.0307440825959193
16.1524862861,108.2499964577,149.6820526123047,0.3335537918871252,2.1020317534819934
16.1524862861,108.2502793451,138.1804962158203,0.3344280240831965,1.568550805790864
16.1524862861,108.2505622324,138.7863311767578,0.3535237959023134,0.8553136189409549
16.1524862861,108.2508451197,137.0486450195312,0.3618092233525929,3.1475108236742106
16.1524862861,108.251128007,133.1788787841797,0.3454452405322415,2.4435507365200695
16.1524862861,108.2514108944,140.9674072265625,0.321875,1.9905732840220611
16.1524862861,108.2516937817,149.4106750488281,0.3082276523352923,1.7056230641588772
16.1524862861,108.251976669,154.7886657714844,0.2747576580069794,1.9563621221199838
16.1524862861,108.2522595563,157.9694976806641,0.2550705381218492,2.059846146457492
16.1524862861,108.2525424437,156.7360992431641,0.2516397627744393,1.8253219032442114
16.1524862861,108.252825331,153.6580505371094,0.3122588305135055,1.3052976977059458
16.1524862861,108.2531082183,143.8546447753906,0.3392396790240006,2.5489165632263373
16.1524862861,108.2533911056,131.3842468261719,0.3320114562679004,1.0583477012181486
16.1524862861,108.253673993,115.0334548950195,0.3499037158547892,1.3979882981601386
16.1524862861,108.2539568803,107.3951034545898,0.3173617052937019,0.6677626312966478
16.1524862861,108.2542397676,101.0264663696289,0.335913027455316,2.6690208447982466
16.1524862861,108.2545226549,85.84864044189453,0.3612043756092277,1.5368331657776126
16.1524862861,108.2548055423,77.39476776123047,0.3754346129284042,2.0553028347329017
16.1524862861,108.2550884296,80.76531982421875,0.3210664369886074,0.9187291901930178
16.1524862861,108.2553713169,76.20783233642578,0.3556913562067442,1.1591894688457336
16.1524862861,108.2556542042,71.49787139892578,0.3588555162220357,1.4834360767495571
16.1524862861,108.2559370916,63.40227508544922,0.3652789252487518,1.7847622168394144
16.1524862861,108.2562199789,53.59653091430664,0.3426791277258567,3.396681298874722
16.1524862861,108.2565028662,47.71451568603516,0.3178852643419572,2.5116400208040153
16.1524862861,108.2567857535,41.35620498657227,0.3264256319811875,1.308229576155328
