_id_x,Location_id,time,precipitation_sum (mm),_id_y,Lat,Lon
652fe077f3c7661538eba0a2,5,30/09/2023,4.1,652fe06ef3c7661538eae286,16.15593619,108.2497136
652fe077f3c7661538eba0a3,6,25/09/2023,73.1,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a4,6,26/09/2023,2.1,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a5,6,27/09/2023,9.6,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a6,6,28/09/2023,9.2,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a7,6,29/09/2023,13.2,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a8,6,30/09/2023,4.1,652fe06ef3c7661538eae287,16.15593619,108.2499965
652fe077f3c7661538eba0a9,7,25/09/2023,73.1,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0aa,7,26/09/2023,2.1,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0ab,7,27/09/2023,9.6,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0ac,7,28/09/2023,9.2,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0ad,7,29/09/2023,13.2,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0ae,7,30/09/2023,4.1,652fe06ef3c7661538eae288,16.15593619,108.2502793
652fe077f3c7661538eba0af,8,25/09/2023,73.1,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b0,8,26/09/2023,2.1,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b1,8,27/09/2023,9.6,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b2,8,28/09/2023,9.2,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b3,8,29/09/2023,13.2,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b4,8,30/09/2023,4.1,652fe06ef3c7661538eae289,16.15593619,108.2505622
652fe077f3c7661538eba0b5,9,25/09/2023,73.1,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0b6,9,26/09/2023,2.1,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0b7,9,27/09/2023,9.6,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0b8,9,28/09/2023,9.2,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0b9,9,29/09/2023,13.2,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0ba,9,30/09/2023,4.1,652fe06ef3c7661538eae28a,16.15593619,108.2508451
652fe077f3c7661538eba0bb,10,25/09/2023,73.1,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0bc,10,26/09/2023,2.1,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0bd,10,27/09/2023,9.6,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0be,10,28/09/2023,9.2,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0bf,10,29/09/2023,13.2,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0c0,10,30/09/2023,4.1,652fe06ef3c7661538eae28b,16.15593619,108.251128
652fe077f3c7661538eba0c1,11,25/09/2023,73.1,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c2,11,26/09/2023,2.1,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c3,11,27/09/2023,9.6,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c4,11,28/09/2023,9.2,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c5,11,29/09/2023,13.2,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c6,11,30/09/2023,4.1,652fe06ef3c7661538eae28c,16.15593619,108.2514109
652fe077f3c7661538eba0c7,12,25/09/2023,73.1,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0c8,12,26/09/2023,2.1,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0c9,12,27/09/2023,9.6,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0ca,12,28/09/2023,9.2,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0cb,12,29/09/2023,13.2,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0cc,12,30/09/2023,4.1,652fe06ef3c7661538eae28d,16.15567081,108.2488649
652fe077f3c7661538eba0cd,13,25/09/2023,73.1,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0ce,13,26/09/2023,2.1,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0cf,13,27/09/2023,9.6,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0d0,13,28/09/2023,9.2,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0d1,13,29/09/2023,13.2,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0d2,13,30/09/2023,4.1,652fe06ef3c7661538eae28e,16.15567081,108.2491478
652fe077f3c7661538eba0d3,14,25/09/2023,73.1,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d4,14,26/09/2023,2.1,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d5,14,27/09/2023,9.6,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d6,14,28/09/2023,9.2,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d7,14,29/09/2023,13.2,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d8,14,30/09/2023,4.1,652fe06ef3c7661538eae28f,16.15567081,108.2494307
652fe077f3c7661538eba0d9,15,25/09/2023,73.1,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0da,15,26/09/2023,2.1,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0db,15,27/09/2023,9.6,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0dc,15,28/09/2023,9.2,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0dd,15,29/09/2023,13.2,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0de,15,30/09/2023,4.1,652fe06ef3c7661538eae290,16.15567081,108.2497136
652fe077f3c7661538eba0df,16,25/09/2023,73.1,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e0,16,26/09/2023,2.1,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e1,16,27/09/2023,9.6,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e2,16,28/09/2023,9.2,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e3,16,29/09/2023,13.2,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e4,16,30/09/2023,4.1,652fe06ef3c7661538eae291,16.15567081,108.2499965
652fe077f3c7661538eba0e5,17,25/09/2023,73.1,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0e6,17,26/09/2023,2.1,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0e7,17,27/09/2023,9.6,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0e8,17,28/09/2023,9.2,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0e9,17,29/09/2023,13.2,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0ea,17,30/09/2023,4.1,652fe06ef3c7661538eae292,16.15567081,108.2502793
652fe077f3c7661538eba0eb,18,25/09/2023,73.1,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0ec,18,26/09/2023,2.1,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0ed,18,27/09/2023,9.6,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0ee,18,28/09/2023,9.2,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0ef,18,29/09/2023,13.2,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0f0,18,30/09/2023,4.1,652fe06ef3c7661538eae293,16.15567081,108.2505622
652fe077f3c7661538eba0f1,19,25/09/2023,73.1,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f2,19,26/09/2023,2.1,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f3,19,27/09/2023,9.6,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f4,19,28/09/2023,9.2,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f5,19,29/09/2023,13.2,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f6,19,30/09/2023,4.1,652fe06ef3c7661538eae294,16.15567081,108.2508451
652fe077f3c7661538eba0f7,20,25/09/2023,73.1,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0f8,20,26/09/2023,2.1,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0f9,20,27/09/2023,9.6,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0fa,20,28/09/2023,9.2,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0fb,20,29/09/2023,13.2,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0fc,20,30/09/2023,4.1,652fe06ef3c7661538eae295,16.15567081,108.251128
652fe077f3c7661538eba0fd,21,25/09/2023,73.1,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba0fe,21,26/09/2023,2.1,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba0ff,21,27/09/2023,9.6,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba100,21,28/09/2023,9.2,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba101,21,29/09/2023,13.2,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba102,21,30/09/2023,4.1,652fe06ef3c7661538eae296,16.15567081,108.2514109
652fe077f3c7661538eba103,22,25/09/2023,73.1,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba104,22,26/09/2023,2.1,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba105,22,27/09/2023,9.6,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba106,22,28/09/2023,9.2,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba107,22,29/09/2023,13.2,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba108,22,30/09/2023,4.1,652fe06ef3c7661538eae297,16.15567081,108.2516938
652fe077f3c7661538eba109,23,25/09/2023,73.1,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10a,23,26/09/2023,2.1,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10b,23,27/09/2023,9.6,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10c,23,28/09/2023,9.2,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10d,23,29/09/2023,13.2,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10e,23,30/09/2023,4.1,652fe06ef3c7661538eae298,16.15567081,108.2519767
652fe077f3c7661538eba10f,24,25/09/2023,73.1,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba110,24,26/09/2023,2.1,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba111,24,27/09/2023,9.6,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba112,24,28/09/2023,9.2,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba113,24,29/09/2023,13.2,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba114,24,30/09/2023,4.1,652fe06ef3c7661538eae299,16.15567081,108.2522596
652fe077f3c7661538eba115,25,25/09/2023,73.1,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba116,25,26/09/2023,2.1,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba117,25,27/09/2023,9.6,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba118,25,28/09/2023,9.2,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba119,25,29/09/2023,13.2,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba11a,25,30/09/2023,4.1,652fe06ef3c7661538eae29a,16.15567081,108.2525424
652fe077f3c7661538eba11b,26,25/09/2023,73.1,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba11c,26,26/09/2023,2.1,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba11d,26,27/09/2023,9.6,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba11e,26,28/09/2023,9.2,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba11f,26,29/09/2023,13.2,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba120,26,30/09/2023,4.1,652fe06ef3c7661538eae29b,16.15540544,108.2482991
652fe077f3c7661538eba121,27,25/09/2023,73.1,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba122,27,26/09/2023,2.1,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba123,27,27/09/2023,9.6,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba124,27,28/09/2023,9.2,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba125,27,29/09/2023,13.2,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba126,27,30/09/2023,4.1,652fe06ef3c7661538eae29c,16.15540544,108.248582
652fe077f3c7661538eba127,28,25/09/2023,73.1,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba128,28,26/09/2023,2.1,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba129,28,27/09/2023,9.6,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba12a,28,28/09/2023,9.2,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba12b,28,29/09/2023,13.2,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba12c,28,30/09/2023,4.1,652fe06ef3c7661538eae29d,16.15540544,108.2488649
652fe077f3c7661538eba12d,29,25/09/2023,73.1,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba12e,29,26/09/2023,2.1,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba12f,29,27/09/2023,9.6,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba130,29,28/09/2023,9.2,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba131,29,29/09/2023,13.2,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba132,29,30/09/2023,4.1,652fe06ef3c7661538eae29e,16.15540544,108.2491478
652fe077f3c7661538eba133,30,25/09/2023,73.1,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba134,30,26/09/2023,2.1,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba135,30,27/09/2023,9.6,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba136,30,28/09/2023,9.2,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba137,30,29/09/2023,13.2,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba138,30,30/09/2023,4.1,652fe06ef3c7661538eae29f,16.15540544,108.2494307
652fe077f3c7661538eba139,31,25/09/2023,73.1,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13a,31,26/09/2023,2.1,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13b,31,27/09/2023,9.6,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13c,31,28/09/2023,9.2,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13d,31,29/09/2023,13.2,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13e,31,30/09/2023,4.1,652fe06ef3c7661538eae2a0,16.15540544,108.2497136
652fe077f3c7661538eba13f,32,25/09/2023,73.1,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba140,32,26/09/2023,2.1,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba141,32,27/09/2023,9.6,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba142,32,28/09/2023,9.2,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba143,32,29/09/2023,13.2,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba144,32,30/09/2023,4.1,652fe06ef3c7661538eae2a1,16.15540544,108.2499965
652fe077f3c7661538eba145,33,25/09/2023,73.1,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba146,33,26/09/2023,2.1,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba147,33,27/09/2023,9.6,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba148,33,28/09/2023,9.2,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba149,33,29/09/2023,13.2,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba14a,33,30/09/2023,4.1,652fe06ef3c7661538eae2a2,16.15540544,108.2502793
652fe077f3c7661538eba14b,34,25/09/2023,73.1,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba14c,34,26/09/2023,2.1,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba14d,34,27/09/2023,9.6,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba14e,34,28/09/2023,9.2,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba14f,34,29/09/2023,13.2,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba150,34,30/09/2023,4.1,652fe06ef3c7661538eae2a3,16.15540544,108.2505622
652fe077f3c7661538eba151,35,25/09/2023,73.1,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba152,35,26/09/2023,2.1,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba153,35,27/09/2023,9.6,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba154,35,28/09/2023,9.2,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba155,35,29/09/2023,13.2,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba156,35,30/09/2023,4.1,652fe06ef3c7661538eae2a4,16.15540544,108.2508451
652fe077f3c7661538eba157,36,25/09/2023,73.1,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba158,36,26/09/2023,2.1,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba159,36,27/09/2023,9.6,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba15a,36,28/09/2023,9.2,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba15b,36,29/09/2023,13.2,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba15c,36,30/09/2023,4.1,652fe06ef3c7661538eae2a5,16.15540544,108.251128
652fe077f3c7661538eba15d,37,25/09/2023,73.1,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba15e,37,26/09/2023,2.1,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba15f,37,27/09/2023,9.6,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba160,37,28/09/2023,9.2,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba161,37,29/09/2023,13.2,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba162,37,30/09/2023,4.1,652fe06ef3c7661538eae2a6,16.15540544,108.2514109
652fe077f3c7661538eba163,38,25/09/2023,73.1,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba164,38,26/09/2023,2.1,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba165,38,27/09/2023,9.6,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba166,38,28/09/2023,9.2,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba167,38,29/09/2023,13.2,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba168,38,30/09/2023,4.1,652fe06ef3c7661538eae2a7,16.15540544,108.2516938
652fe077f3c7661538eba169,39,25/09/2023,73.1,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16a,39,26/09/2023,2.1,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16b,39,27/09/2023,9.6,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16c,39,28/09/2023,9.2,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16d,39,29/09/2023,13.2,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16e,39,30/09/2023,4.1,652fe06ef3c7661538eae2a8,16.15540544,108.2519767
652fe077f3c7661538eba16f,40,25/09/2023,73.1,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba170,40,26/09/2023,2.1,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba171,40,27/09/2023,9.6,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba172,40,28/09/2023,9.2,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba173,40,29/09/2023,13.2,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba174,40,30/09/2023,4.1,652fe06ef3c7661538eae2a9,16.15540544,108.2522596
652fe077f3c7661538eba175,41,25/09/2023,73.1,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba176,41,26/09/2023,2.1,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba177,41,27/09/2023,9.6,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba178,41,28/09/2023,9.2,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba179,41,29/09/2023,13.2,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba17a,41,30/09/2023,4.1,652fe06ef3c7661538eae2aa,16.15540544,108.2525424
652fe077f3c7661538eba17b,42,25/09/2023,73.1,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba17c,42,26/09/2023,2.1,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba17d,42,27/09/2023,9.6,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba17e,42,28/09/2023,9.2,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba17f,42,29/09/2023,13.2,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba180,42,30/09/2023,4.1,652fe06ef3c7661538eae2ab,16.15540544,108.2528253
652fe077f3c7661538eba181,43,25/09/2023,73.1,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba182,43,26/09/2023,2.1,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba183,43,27/09/2023,9.6,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba184,43,28/09/2023,9.2,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba185,43,29/09/2023,13.2,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba186,43,30/09/2023,4.1,652fe06ef3c7661538eae2ac,16.15540544,108.2531082
652fe077f3c7661538eba187,44,25/09/2023,73.1,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba188,44,26/09/2023,2.1,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba189,44,27/09/2023,9.6,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba18a,44,28/09/2023,9.2,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba18b,44,29/09/2023,13.2,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba18c,44,30/09/2023,4.1,652fe06ef3c7661538eae2ad,16.15540544,108.2533911
652fe077f3c7661538eba18d,45,25/09/2023,73.1,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba18e,45,26/09/2023,2.1,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba18f,45,27/09/2023,9.6,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba190,45,28/09/2023,9.2,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba191,45,29/09/2023,13.2,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba192,45,30/09/2023,4.1,652fe06ef3c7661538eae2ae,16.15540544,108.253674
652fe077f3c7661538eba193,46,25/09/2023,73.1,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba194,46,26/09/2023,2.1,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba195,46,27/09/2023,9.6,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba196,46,28/09/2023,9.2,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba197,46,29/09/2023,13.2,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba198,46,30/09/2023,4.1,652fe06ef3c7661538eae2af,16.15514006,108.2480162
652fe077f3c7661538eba199,47,25/09/2023,73.1,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
652fe077f3c7661538eba19a,47,26/09/2023,2.1,652fe06ef3c7661538eae2b0,16.15514006,108.2482991
