lat,lon,elevation
16.1532824182,108.2570686409,1.021833539009094
16.1530170408,108.2443387112,20.18810081481934
16.1530170408,108.2446215986,35.39374923706055
16.1530170408,108.2449044859,52.53567504882812
16.1530170408,108.2451873732,57.81157684326172
16.1530170408,108.2454702605,68.73738861083984
16.1530170408,108.2457531479,77.83544158935547
16.1530170408,108.2460360352,87.40306854248047
16.1530170408,108.2463189225,96.16719818115234
16.1530170408,108.2466018098,116.8046035766602
16.1530170408,108.2468846972,129.8280639648438
16.1530170408,108.2471675845,138.58251953125
16.1530170408,108.2474504718,145.1311340332031
16.1530170408,108.2477333591,151.4924621582031
16.1530170408,108.2480162465,153.5022125244141
16.1530170408,108.2482991338,152.7438507080078
16.1530170408,108.2485820211,158.0005187988281
16.1530170408,108.2488649084,160.5420379638672
16.1530170408,108.2491477958,150.1354827880859
16.1530170408,108.2494306831,139.1744537353516
16.1530170408,108.2497135704,126.4853744506836
16.1530170408,108.2499964577,122.9769287109375
16.1530170408,108.2502793451,123.9543228149414
16.1530170408,108.2505622324,116.1911087036133
16.1530170408,108.2508451197,108.3407363891602
16.1530170408,108.251128007,101.7614517211914
16.1530170408,108.2514108944,109.0713424682617
16.1530170408,108.2516937817,121.0035095214844
16.1530170408,108.251976669,108.0530776977539
16.1530170408,108.2522595563,113.7499160766602
16.1530170408,108.2525424437,116.0698318481445
16.1530170408,108.252825331,114.811408996582
16.1530170408,108.2531082183,111.0608367919922
16.1530170408,108.2533911056,94.14909362792967
16.1530170408,108.253673993,89.0283203125
16.1530170408,108.2539568803,77.14177703857422
16.1530170408,108.2542397676,61.60824966430664
16.1530170408,108.2545226549,58.87288665771484
16.1530170408,108.2548055423,46.87813949584961
16.1530170408,108.2550884296,51.90896606445312
16.1530170408,108.2553713169,55.52414703369141
16.1530170408,108.2556542042,44.49015808105469
16.1530170408,108.2559370916,43.29170227050781
16.1530170408,108.2562199789,36.02731704711914
16.1530170408,108.2565028662,31.99859237670898
16.1530170408,108.2567857535,27.26027870178223
16.1530170408,108.2570686409,16.63258743286133
16.1530170408,108.2573515282,2.616026878356934
16.1527516635,108.2437729366,7.612500190734863
16.1527516635,108.2440558239,22.9521598815918
16.1527516635,108.2443387112,32.36337661743164
16.1527516635,108.2446215986,42.86544418334961
16.1527516635,108.2449044859,60.48861694335938
16.1527516635,108.2451873732,76.80108642578125
16.1527516635,108.2454702605,87.05894470214844
16.1527516635,108.2457531479,91.16950988769533
16.1527516635,108.2460360352,110.2262268066406
16.1527516635,108.2463189225,117.4728469848633
16.1527516635,108.2466018098,129.3227081298828
16.1527516635,108.2468846972,144.6631011962891
16.1527516635,108.2471675845,156.4394836425781
16.1527516635,108.2474504718,162.6481475830078
16.1527516635,108.2477333591,168.7664337158203
16.1527516635,108.2480162465,170.4837951660156
16.1527516635,108.2482991338,172.8523712158203
16.1527516635,108.2485820211,176.1687316894531
16.1527516635,108.2488649084,175.6929321289062
16.1527516635,108.2491477958,167.8801879882812
16.1527516635,108.2494306831,151.8374328613281
16.1527516635,108.2497135704,142.7371368408203
16.1527516635,108.2499964577,133.5301055908203
16.1527516635,108.2502793451,131.5127258300781
16.1527516635,108.2505622324,132.2485046386719
16.1527516635,108.2508451197,126.3855133056641
16.1527516635,108.251128007,119.5573425292969
16.1527516635,108.2514108944,126.9881820678711
16.1527516635,108.2516937817,139.2431945800781
16.1527516635,108.251976669,134.903076171875
16.1527516635,108.2522595563,141.5162200927734
16.1527516635,108.2525424437,142.6631622314453
16.1527516635,108.252825331,137.7425079345703
16.1527516635,108.2531082183,123.0535354614258
16.1527516635,108.2533911056,115.9808349609375
16.1527516635,108.253673993,101.4194107055664
16.1527516635,108.2539568803,90.96128845214844
16.1527516635,108.2542397676,85.32919311523438
16.1527516635,108.2545226549,76.11121368408203
16.1527516635,108.2548055423,62.24309539794922
16.1527516635,108.2550884296,69.41541290283203
16.1527516635,108.2553713169,68.0032958984375
16.1527516635,108.2556542042,60.73129653930664
16.1527516635,108.2559370916,52.50719451904297
16.1527516635,108.2562199789,50.00676345825195
16.1527516635,108.2565028662,46.29641342163086
16.1527516635,108.2567857535,40.47890853881836
16.1527516635,108.2570686409,32.61989212036133
16.1527516635,108.2573515282,18.49389457702637
16.1527516635,108.2576344155,9.070696830749512
16.1527516635,108.2579173028,0.1620870977640152
16.1524862861,108.2434900493,12.06558036804199
16.1524862861,108.2437729366,16.80658149719238
16.1524862861,108.2440558239,28.92375373840332
16.1524862861,108.2443387112,44.88361740112305
16.1524862861,108.2446215986,57.91947555541992
16.1524862861,108.2449044859,70.12023162841797
16.1524862861,108.2451873732,82.23238372802734
16.1524862861,108.2454702605,94.07806396484376
16.1524862861,108.2457531479,115.2442779541016
16.1524862861,108.2460360352,130.3287200927734
16.1524862861,108.2463189225,139.5801849365234
16.1524862861,108.2466018098,149.1302185058594
16.1524862861,108.2468846972,159.3089904785156
16.1524862861,108.2471675845,167.6662902832031
16.1524862861,108.2474504718,178.3210754394531
16.1524862861,108.2477333591,183.4466094970703
16.1524862861,108.2480162465,183.6827239990234
16.1524862861,108.2482991338,192.0089416503906
16.1524862861,108.2485820211,198.6107177734375
16.1524862861,108.2488649084,196.3124237060547
16.1524862861,108.2491477958,182.5975799560547
16.1524862861,108.2494306831,170.0813751220703
16.1524862861,108.2497135704,156.8607635498047
16.1524862861,108.2499964577,149.6820526123047
16.1524862861,108.2502793451,138.1804962158203
16.1524862861,108.2505622324,138.7863311767578
16.1524862861,108.2508451197,137.0486450195312
16.1524862861,108.251128007,133.1788787841797
16.1524862861,108.2514108944,140.9674072265625
16.1524862861,108.2516937817,149.4106750488281
16.1524862861,108.251976669,154.7886657714844
16.1524862861,108.2522595563,157.9694976806641
16.1524862861,108.2525424437,156.7360992431641
16.1524862861,108.252825331,153.6580505371094
16.1524862861,108.2531082183,143.8546447753906
16.1524862861,108.2533911056,131.3842468261719
16.1524862861,108.253673993,115.0334548950195
16.1524862861,108.2539568803,107.3951034545898
16.1524862861,108.2542397676,101.0264663696289
16.1524862861,108.2545226549,85.84864044189453
16.1524862861,108.2548055423,77.39476776123047
16.1524862861,108.2550884296,80.76531982421875
16.1524862861,108.2553713169,76.20783233642578
16.1524862861,108.2556542042,71.49787139892578
16.1524862861,108.2559370916,63.40227508544922
16.1524862861,108.2562199789,53.59653091430664
16.1524862861,108.2565028662,47.71451568603516
16.1524862861,108.2567857535,41.35620498657227
16.1524862861,108.2570686409,36.74885940551758
16.1524862861,108.2573515282,28.06713676452637
16.1524862861,108.2576344155,18.37451362609863
16.1524862861,108.2579173028,7.192080020904541
16.1524862861,108.2582001902,0.2124456465244293
16.1522209088,108.2432071619,7.625885963439941
16.1522209088,108.2434900493,21.19767189025879
16.1522209088,108.2437729366,26.24591445922852
16.1522209088,108.2440558239,35.70329284667969
16.1522209088,108.2443387112,51.1500358581543
16.1522209088,108.2446215986,66.09022521972656
16.1522209088,108.2449044859,76.75055694580078
16.1522209088,108.2451873732,93.6032257080078
16.1522209088,108.2454702605,108.3952484130859
16.1522209088,108.2457531479,124.8935546875
16.1522209088,108.2460360352,141.1512908935547
16.1522209088,108.2463189225,153.8299255371094
16.1522209088,108.2466018098,166.5015869140625
16.1522209088,108.2468846972,176.3125457763672
16.1522209088,108.2471675845,186.8397064208984
16.1522209088,108.2474504718,195.9968719482422
16.1522209088,108.2477333591,201.4401550292969
16.1522209088,108.2480162465,202.9754638671875
16.1522209088,108.2482991338,208.0029907226562
16.1522209088,108.2485820211,215.1989135742188
16.1522209088,108.2488649084,211.454345703125
16.1522209088,108.2491477958,202.9713745117188
16.1522209088,108.2494306831,190.1427001953125
16.1522209088,108.2497135704,173.8491363525391
16.1522209088,108.2499964577,161.7030029296875
16.1522209088,108.2502793451,153.4591369628906
16.1522209088,108.2505622324,145.2628784179688
16.1522209088,108.2508451197,143.9579772949219
16.1522209088,108.251128007,145.6584320068359
16.1522209088,108.2514108944,147.688720703125
16.1522209088,108.2516937817,164.1359252929688
16.1522209088,108.251976669,178.3773193359375
16.1522209088,108.2522595563,187.3986206054688
16.1522209088,108.2525424437,187.1340637207031
16.1522209088,108.252825331,172.8705291748047
16.1522209088,108.2531082183,160.3793487548828
16.1522209088,108.2533911056,148.0819549560547
16.1522209088,108.253673993,131.7765502929688
16.1522209088,108.2539568803,130.1025390625
16.1522209088,108.2542397676,116.0102615356445
16.1522209088,108.2545226549,105.3040008544922
16.1522209088,108.2548055423,92.1723861694336
16.1522209088,108.2550884296,92.2577133178711
16.1522209088,108.2553713169,87.09929656982422
16.1522209088,108.2556542042,78.9631118774414
16.1522209088,108.2559370916,69.40454864501953
16.1522209088,108.2562199789,61.84174728393555
16.1522209088,108.2565028662,54.19427108764648
16.1522209088,108.2567857535,45.5856819152832
16.1522209088,108.2570686409,35.63599395751953
16.1522209088,108.2573515282,30.85376358032227
16.1522209088,108.2576344155,26.34462928771973
16.1522209088,108.2579173028,18.5467357635498
16.1522209088,108.2582001902,6.361597537994385
16.1522209088,108.2584830775,1.541596651077271
16.1522209088,108.2587659648,1.402543663978577
16.1519555314,108.2423585,0.0010749765206128
16.1519555314,108.2426413873,10.51297855377197
16.1519555314,108.2429242746,8.036571502685547
16.1519555314,108.2432071619,15.66874980926514
16.1519555314,108.2434900493,22.51511192321777
16.1519555314,108.2437729366,30.0182056427002
16.1519555314,108.2440558239,39.74547576904297
16.1519555314,108.2443387112,53.69904327392578
16.1519555314,108.2446215986,69.1966781616211
16.1519555314,108.2449044859,83.32622528076172
16.1519555314,108.2451873732,102.5852279663086
16.1519555314,108.2454702605,116.8416442871094
16.1519555314,108.2457531479,130.9535064697266
16.1519555314,108.2460360352,146.1346282958984
16.1519555314,108.2463189225,158.801025390625
16.1519555314,108.2466018098,169.9396667480469
16.1519555314,108.2468846972,182.3469543457031
16.1519555314,108.2471675845,194.7095336914062
16.1519555314,108.2474504718,206.6628112792969
16.1519555314,108.2477333591,214.0549468994141
16.1519555314,108.2480162465,220.2323150634766
16.1519555314,108.2482991338,224.8822631835938
16.1519555314,108.2485820211,226.724365234375
16.1519555314,108.2488649084,223.3052673339844
16.1519555314,108.2491477958,215.7493896484375
16.1519555314,108.2494306831,202.991455078125
16.1519555314,108.2497135704,188.8072814941406
16.1519555314,108.2499964577,175.7714080810547
16.1519555314,108.2502793451,165.9688568115234
16.1519555314,108.2505622324,159.5304870605469
16.1519555314,108.2508451197,161.6299743652344
16.1519555314,108.251128007,162.3752288818359
16.1519555314,108.2514108944,162.8822631835938
16.1519555314,108.2516937817,177.5736083984375
16.1519555314,108.251976669,188.5000762939453
16.1519555314,108.2522595563,198.3415069580078
16.1519555314,108.2525424437,203.8697509765625
16.1519555314,108.252825331,199.1101684570312
16.1519555314,108.2531082183,171.4138641357422
16.1519555314,108.2533911056,161.4357299804688
16.1519555314,108.253673993,152.7226104736328
16.1519555314,108.2539568803,141.2487182617188
16.1519555314,108.2542397676,128.2689514160156
16.1519555314,108.2545226549,113.8535232543945
16.1519555314,108.2548055423,105.2795028686523
16.1519555314,108.2550884296,103.7200317382812
16.1519555314,108.2553713169,95.48760986328124
16.1519555314,108.2556542042,87.13115692138672
16.1519555314,108.2559370916,77.57176208496094
16.1519555314,108.2562199789,71.49541473388672
16.1519555314,108.2565028662,63.39676284790039
16.1519555314,108.2567857535,49.43183898925781
16.1519555314,108.2570686409,38.71094131469727
16.1519555314,108.2573515282,32.53089141845703
16.1519555314,108.2576344155,28.79075622558594
16.1519555314,108.2579173028,27.14946365356445
16.1519555314,108.2582001902,18.00661659240723
16.1519555314,108.2584830775,11.38322257995605
16.1519555314,108.2587659648,9.208927154541016
16.1519555314,108.2590488521,1.663936018943787
16.1516901541,108.2423585,7.183931350708008
16.1516901541,108.2426413873,18.98529815673828
16.1516901541,108.2429242746,18.72109603881836
16.1516901541,108.2432071619,19.04710578918457
16.1516901541,108.2434900493,24.81437301635742
16.1516901541,108.2437729366,31.87399864196777
16.1516901541,108.2440558239,39.7369384765625
16.1516901541,108.2443387112,57.21477890014648
16.1516901541,108.2446215986,69.43431091308594
16.1516901541,108.2449044859,86.10917663574219
16.1516901541,108.2451873732,105.8297805786133
16.1516901541,108.2454702605,119.9412307739258
16.1516901541,108.2457531479,132.8280029296875
16.1516901541,108.2460360352,145.5904541015625
16.1516901541,108.2463189225,156.2929992675781
16.1516901541,108.2466018098,171.468017578125
16.1516901541,108.2468846972,183.600830078125
16.1516901541,108.2471675845,191.6622161865234
16.1516901541,108.2474504718,202.9431762695312
16.1516901541,108.2477333591,217.8512420654297
16.1516901541,108.2480162465,227.6083831787109
16.1516901541,108.2482991338,238.1760406494141
16.1516901541,108.2485820211,240.9023132324219
16.1516901541,108.2488649084,239.2473297119141
16.1516901541,108.2491477958,228.6003875732422
16.1516901541,108.2494306831,219.0325927734375
16.1516901541,108.2497135704,204.7624053955078
16.1516901541,108.2499964577,188.5582427978516
16.1516901541,108.2502793451,184.7845153808594
16.1516901541,108.2505622324,177.8415069580078
16.1516901541,108.2508451197,173.7172393798828
16.1516901541,108.251128007,176.1006317138672
16.1516901541,108.2514108944,173.0331115722656
16.1516901541,108.2516937817,179.7972869873047
16.1516901541,108.251976669,194.3202819824219
16.1516901541,108.2522595563,202.8962097167969
16.1516901541,108.2525424437,211.3395385742188
16.1516901541,108.252825331,210.3058013916016
16.1516901541,108.2531082183,194.9009552001953
16.1516901541,108.2533911056,172.7381591796875
16.1516901541,108.253673993,168.6447448730469
16.1516901541,108.2539568803,160.8632049560547
16.1516901541,108.2542397676,143.6512451171875
16.1516901541,108.2545226549,124.233039855957
16.1516901541,108.2548055423,115.6599578857422
16.1516901541,108.2550884296,113.5250091552734
16.1516901541,108.2553713169,103.3972091674805
16.1516901541,108.2556542042,97.78185272216795
16.1516901541,108.2559370916,88.66146087646484
16.1516901541,108.2562199789,78.9666748046875
16.1516901541,108.2565028662,69.1022720336914
16.1516901541,108.2567857535,54.12249755859375
16.1516901541,108.2570686409,42.29778671264648
16.1516901541,108.2573515282,33.94781494140625
16.1516901541,108.2576344155,29.34826278686523
16.1516901541,108.2579173028,27.32088470458984
16.1516901541,108.2582001902,18.24906158447266
16.1516901541,108.2584830775,24.26410865783691
16.1516901541,108.2587659648,21.84138488769531
16.1516901541,108.2590488521,12.2477445602417
16.1516901541,108.2593317395,1.883525967597961
16.1514247767,108.2420756126,0.4947043359279633
16.1514247767,108.2423585,10.00726413726807
16.1514247767,108.2426413873,17.24178886413574
16.1514247767,108.2429242746,19.22021293640137
16.1514247767,108.2432071619,18.02239418029785
16.1514247767,108.2434900493,23.05953598022461
16.1514247767,108.2437729366,30.87962532043457
16.1514247767,108.2440558239,38.7285041809082
16.1514247767,108.2443387112,54.24782562255859
16.1514247767,108.2446215986,68.20696258544922
16.1514247767,108.2449044859,85.96980285644531
16.1514247767,108.2451873732,100.9805450439453
16.1514247767,108.2454702605,113.2146072387695
16.1514247767,108.2457531479,127.4249801635742
16.1514247767,108.2460360352,143.7747344970703
16.1514247767,108.2463189225,160.2536163330078
16.1514247767,108.2466018098,172.2572021484375
16.1514247767,108.2468846972,185.3271484375
16.1514247767,108.2471675845,198.6071319580078
16.1514247767,108.2474504718,210.0052490234375
16.1514247767,108.2477333591,218.4403533935547
16.1514247767,108.2480162465,228.4985656738281
16.1514247767,108.2482991338,238.9355010986328
16.1514247767,108.2485820211,252.1228332519531
16.1514247767,108.2488649084,251.0569000244141
16.1514247767,108.2491477958,242.0705718994141
16.1514247767,108.2494306831,231.6795501708984
16.1514247767,108.2497135704,218.2039794921875
16.1514247767,108.2499964577,209.2824554443359
16.1514247767,108.2502793451,205.6164093017578
16.1514247767,108.2505622324,196.2784118652344
16.1514247767,108.2508451197,194.193359375
16.1514247767,108.251128007,189.7203369140625
16.1514247767,108.2514108944,187.0563659667969
16.1514247767,108.2516937817,188.7002563476562
16.1514247767,108.251976669,200.5204925537109
16.1514247767,108.2522595563,206.8883209228516
16.1514247767,108.2525424437,212.5379486083984
16.1514247767,108.252825331,218.5191497802734
16.1514247767,108.2531082183,211.4792022705078
16.1514247767,108.2533911056,200.88623046875
16.1514247767,108.253673993,189.5667572021484
16.1514247767,108.2539568803,170.1242370605469
16.1514247767,108.2542397676,152.2099761962891
16.1514247767,108.2545226549,138.6553955078125
16.1514247767,108.2548055423,128.3153533935547
16.1514247767,108.2550884296,121.4957122802734
16.1514247767,108.2553713169,115.2319412231445
16.1514247767,108.2556542042,109.7616958618164
16.1514247767,108.2559370916,98.1946258544922
16.1514247767,108.2562199789,86.8404541015625
16.1514247767,108.2565028662,72.95753479003906
16.1514247767,108.2567857535,58.85604858398438
16.1514247767,108.2570686409,50.68976211547852
16.1514247767,108.2573515282,40.69665908813477
16.1514247767,108.2576344155,33.36289215087891
16.1514247767,108.2579173028,29.40426826477051
16.1514247767,108.2582001902,24.18244934082031
16.1514247767,108.2584830775,24.29847526550293
16.1514247767,108.2587659648,35.9347038269043
16.1514247767,108.2590488521,25.67988014221191
16.1514247767,108.2593317395,6.221000194549561
16.1514247767,108.2596146268,1.851493835449219
16.1511593994,108.2420756126,5.024453163146973
16.1511593994,108.2423585,10.97230243682861
16.1511593994,108.2426413873,11.39560699462891
16.1511593994,108.2429242746,14.38808631896973
16.1511593994,108.2432071619,20.19714164733887
16.1511593994,108.2434900493,20.73838806152344
16.1511593994,108.2437729366,26.11343193054199
16.1511593994,108.2440558239,37.72039031982422
16.1511593994,108.2443387112,53.46633529663086
16.1511593994,108.2446215986,66.93006134033203
16.1511593994,108.2449044859,88.46012878417969
16.1511593994,108.2451873732,101.8810348510742
16.1511593994,108.2454702605,115.47509765625
16.1511593994,108.2457531479,125.0725021362305
16.1511593994,108.2460360352,139.6934509277344
16.1511593994,108.2463189225,155.3069763183594
16.1511593994,108.2466018098,170.4234619140625
16.1511593994,108.2468846972,186.0290374755859
16.1511593994,108.2471675845,198.5099639892578
16.1511593994,108.2474504718,205.8166351318359
16.1511593994,108.2477333591,215.4219970703125
16.1511593994,108.2480162465,225.3161315917969
16.1511593994,108.2482991338,241.608154296875
16.1511593994,108.2485820211,256.1077575683594
16.1511593994,108.2488649084,259.5050048828125
16.1511593994,108.2491477958,256.677490234375
16.1511593994,108.2494306831,244.4409027099609
16.1511593994,108.2497135704,233.6870422363281
16.1511593994,108.2499964577,226.6484985351562
16.1511593994,108.2502793451,222.9690093994141
16.1511593994,108.2505622324,217.5803680419922
16.1511593994,108.2508451197,210.5626068115234
16.1511593994,108.251128007,205.961181640625
16.1511593994,108.2514108944,201.5779418945312
16.1511593994,108.2516937817,204.5828857421875
16.1511593994,108.251976669,211.5169067382812
16.1511593994,108.2522595563,219.6801300048828
16.1511593994,108.2525424437,223.4454345703125
16.1511593994,108.252825331,222.9535522460938
16.1511593994,108.2531082183,222.61181640625
